id_berita;id_kalimat;nama_organisasi;isCorrect;isValid
5898;247904;Tidak Ada;1;2
4;188;Tidak Ada;1;2
4;189;Tidak Ada;1;2
4;190;Pemkot;1;2
4;190;Pemkot Semarang;1;2
115;4695;Tidak Ada;1;2
115;4696;Tidak Ada;1;2
4;191;Tidak Ada;1;2
5901;248011;Tidak Ada;1;2
5901;248012;MUI;1;2
4;192;Tidak Ada;1;2
4;134;Tidak Ada;1;2
4;135;Tidak Ada;1;2
115;4697;agama Budha;1;2
4;136;Tidak Ada;1;2
5901;248013;Tidak Ada;1;2
4;137;Tidak Ada;1;2
115;4698;Agama Buddha;1;2
5901;248015;Tidak Ada;1;2
115;4699;Tidak Ada;1;2
5901;248016;Tidak Ada;1;2
115;4700;Tidak Ada;1;2
5901;248017;Tidak Ada;1;2
115;4701;Agama;1;2
5901;248018;Tidak Ada;1;2
115;4702;Tidak Ada;1;2
192;8397;Tidak Ada;1;2
115;4703;Tidak Ada;1;2
5901;248019;Tidak Ada;1;2
192;8398;Tidak Ada;1;2
115;4704;Tidak Ada;1;2
115;4705;Tidak Ada;1;2
192;8399;Tidak Ada;1;2
306;13126;Tidak Ada;1;2
115;4706;Tidak Ada;1;2
306;13127;Tidak Ada;1;2
306;13128;Tidak Ada;1;2
306;13129;Tidak Ada;1;2
306;13130;Tidak Ada;1;2
115;4707;Tidak Ada;1;2
306;13131;Tidak Ada;1;2
115;4708;Tidak Ada;1;2
306;13132;Tidak Ada;1;2
306;13133;Tidak Ada;1;2
306;13134;Swedish Defense Research Agency;1;2
306;13134;Swedish Meteorological;1;2
306;13134;Stockholm University;1;2
306;13135;Tidak Ada;1;2
115;4709;Tidak Ada;1;2
306;13136;Tidak Ada;1;2
306;13137;Tidak Ada;1;2
306;13138;Tidak Ada;1;2
115;4710;Tidak Ada;1;2
306;13139;Tidak Ada;1;2
306;13140;Tidak Ada;1;2
306;13141;Tidak Ada;1;2
5901;248020;Tidak Ada;1;2
306;13142;Tidak Ada;1;2
5901;247991;Tidak Ada;1;2
306;13143;Tidak Ada;1;2
116;4721;Tidak Ada;1;2
306;13144;Tidak Ada;1;2
306;13145;Tidak Ada;1;2
306;13146;Tidak Ada;1;2
116;4722;Tidak Ada;1;2
122;5172;Tidak Ada;1;2
116;4723;Tidak Ada;1;2
116;4724;Tidak Ada;1;2
116;4725;Tidak Ada;1;2
5901;247992;Tidak Ada;1;2
122;5173;Tidak Ada;1;2
5901;247993;Tidak Ada;1;2
122;5174;Tidak Ada;1;2
116;4726;Tidak Ada;1;2
5901;247994;Tidak Ada;1;2
122;5175;Tidak Ada;1;2
5901;247995;Tidak Ada;1;2
122;5176;Tidak Ada;1;2
122;5177;Tidak Ada;1;2
122;5178;Tidak Ada;1;2
122;5179;Tidak Ada;1;2
122;5180;Tidak Ada;1;2
116;4727;Tidak Ada;1;2
122;5181;Tidak Ada;1;2
116;4728;Tidak Ada;1;2
122;5142;Tidak Ada;1;2
116;4729;Tidak Ada;1;2
116;4730;Tidak Ada;1;2
116;4731;Tidak Ada;1;2
116;4732;Tidak Ada;1;2
5958;250140;Institute for Criminal Justice Reform \(ICJR\);1;2
116;4733;Tidak Ada;1;2
116;4734;Tidak Ada;1;2
116;4735;Tidak Ada;1;2
5958;250142;Tidak Ada;1;2
116;4736;Tidak Ada;1;2
5958;250144;Tidak Ada;1;2
5958;250145;Tidak Ada;1;2
5958;250120;Lembaga Kajian dan Pengembangan Sumberdaya Manusia;1;2
5958;250121;Tidak Ada;1;2
116;4737;Tidak Ada;1;2
116;4738;Tidak Ada;1;2
116;4739;Tidak Ada;1;2
116;4740;Komisi Pemberantasan Korupsi \(KPK\);1;2
5959;250167;Tidak Ada;1;2
5959;250168;Tidak Ada;1;2
5959;250169;Tidak Ada;1;2
5959;250170;Tidak Ada;1;2
116;4741;Tidak Ada;1;2
5959;250171;Tidak Ada;1;2
116;4742;Tidak Ada;1;2
5958;250122;Tidak Ada;1;2
5959;250172;Tidak Ada;1;2
5959;250173;Tidak Ada;1;2
204;8921;Tidak Ada;1;2
5959;250174;Tidak Ada;1;2
5958;250123;Tidak Ada;1;2
5959;250175;Tidak Ada;1;2
5959;250175;Tidak Ada;1;2
116;4743;Tidak Ada;1;2
5958;250126;Tidak Ada;1;2
204;8922;Tidak Ada;1;2
5959;250176;Tidak Ada;1;2
204;8923;Tidak Ada;1;1
5958;250128;Tidak Ada;1;2
5959;250177;Tidak Ada;1;2
5958;250129;Tidak Ada;1;2
117;4744;Tidak Ada;1;2
204;8924;Tidak Ada;1;2
204;8925;Tidak Ada;1;1
5958;250130;Tidak Ada;1;2
204;8926;Tidak Ada;1;1
5959;250178;Tidak Ada;1;2
5958;250133;Tidak Ada;1;2
204;8927;Tidak Ada;1;1
5959;250179;Tidak Ada;1;2
204;8928;Tidak Ada;1;1
5958;250134;Tidak Ada;1;2
5959;250180;Tidak Ada;1;2
204;8929;Tidak Ada;1;1
5959;250181;Tidak Ada;1;2
5936;249260;Tidak Ada;1;2
204;8930;Tidak Ada;1;1
5936;249267;Tidak Ada;1;2
5959;250182;Tidak Ada;1;2
204;8931;TidakOne Direction Ada;1;2
5936;249268;Tidak Ada;1;2
204;8932;Maroon5;1;2
5959;250183;Tidak Ada;1;2
5936;249270;Tidak Ada;1;2
204;8933;Tidak Ada;1;2
5959;250184;Tidak Ada;1;2
5936;249271;Tidak Ada;1;2
5955;250035;kantor pemda;1;2
204;8934;Tidak Ada;1;2
5955;250036;kantor desa;1;2
5936;249284;Tidak Ada;1;2
5955;250036;kecamatan;1;2
204;8935;Tidak Ada;1;2
204;8936;Tidak Ada;1;2
5955;250037;Menteri Keuangan;1;2
5936;249288;Tidak Ada;1;2
204;8937;Tidak Ada;1;2
5936;249295;Tidak Ada;1;2
204;8938;Tidak Ada;1;2
5962;250296;Tidak Ada;1;2
204;8939;Tidak Ada;1;2
5962;250297;Tidak Ada;1;2
5955;250038;BNPB;1;2
5955;250038;kementerian serta lembaga;1;2
204;8940;Tidak Ada;1;2
5962;250267;Tidak Ada;1;2
204;8941;Tidak Ada;1;2
5955;250039;BNPB;1;2
201;8827;Tidak Ada;1;2
201;8828;Tidak Ada;1;2
5955;250040;BNPB;1;2
201;8829;Tidak Ada;1;2
5962;250268;Tidak Ada;1;2
201;8830;Tidak Ada;1;2
5955;250041;Tidak Ada;1;2
201;8756;Tidak Ada;1;2
5962;250269;Tidak Ada;1;2
201;8757;Tidak Ada;1;2
5955;250042;Tidak Ada;1;2
5962;250270;Motovaganza;1;2
5962;250271;Tidak Ada;1;2
5962;250272;Motorexpretz;1;2
5955;250043;Tidak Ada;1;2
117;4745;Tidak Ada;1;2
5962;250273;Tidak Ada;1;2
5955;249995;TNI Angkatan Udara;1;2
5962;250274;Tidak Ada;1;2
5962;250275;Tidak Ada;1;2
5962;250276;Tidak Ada;1;2
5955;249996;Tidak Ada;1;2
5962;250277;Tidak Ada;1;2
5955;249997;Tidak Ada;1;2
5962;250278;Tidak Ada;1;2
5955;249998;Tidak Ada;1;2
5962;250282;Tidak Ada;1;2
5955;249999;Tidak Ada;1;2
5962;250283;Tidak Ada;1;2
5962;250286;MotoGP;1;2
5962;250286;Superbike\/WSBK;1;2
5955;250000;Tidak Ada;1;2
5962;250287;Tidak Ada;1;2
5955;250001;Tidak Ada;1;2
5955;250003;Tidak Ada;1;2
117;4746;Tidak Ada;1;2
117;4747;Tidak Ada;1;2
117;4748;Tidak Ada;1;2
5955;250004;Tidak Ada;1;2
5955;250005;BNPB;1;2
5955;250007;Tidak Ada;1;2
117;4749;Tidak Ada;1;2
5955;250008;Tidak Ada;1;2
5955;250009;Tidak Ada;1;2
5955;250010;Tidak Ada;1;2
117;4750;Tidak Ada;1;2
5955;250011;Tidak Ada;1;2
117;4751;Tidak Ada;1;2
5955;250012;Tidak Ada;1;2
117;4752;Tidak Ada;1;2
5955;250013;Tidak Ada;1;2
5955;250014;Tidak Ada;1;2
5955;250016;Satgas;1;2
5955;250017;Tidak Ada;1;2
117;4753;Tidak Ada;1;2
5955;250018;Tidak Ada;1;2
117;4754;Tidak Ada;1;2
5955;250019;Dinas Sosial;1;2
5955;250020;Tidak Ada;1;2
117;4755;Tidak Ada;1;2
5955;250022;kantor pemda;1;2
5955;250023;Tidak Ada;1;2
5955;250024;Badan Nasional Penanggulangan Bencana;1;2
5955;250025;BNPB;1;2
5955;250026;TNI;1;2
117;4756;Tidak Ada;1;2
5955;250027;Tidak Ada;1;2
5955;250028;TNI;1;2
5955;250029;Tidak Ada;1;2
5955;250030;Tidak Ada;1;2
306;13147;Tidak Ada;1;2
306;13148;Tidak Ada;1;2
306;13149;Tidak Ada;1;2
306;13150;Tidak Ada;1;2
306;13151;Tidak Ada;1;2
306;13152;Tidak Ada;1;2
306;13153;Tidak Ada;1;2
312;13407;Partai Demokrat;1;2
312;13408;Tidak Ada;1;2
312;13409;Tidak Ada;1;2
192;8400;Tidak Ada;1;2
192;8401;Tidak Ada;1;2
192;8402;Tidak Ada;1;2
192;8403;Tidak Ada;1;2
192;8404;Tidak Ada;1;2
192;8405;Tidak Ada;1;2
351;15095;Tidak Ada;1;2
351;15096;Tidak Ada;1;2
351;15097;Tidak Ada;1;2
351;15098;Tidak Ada;1;2
351;15099;Tidak Ada;1;2
351;15100;Tidak Ada;1;2
351;15101;Tidak Ada;1;2
351;15102;Tidak Ada;1;2
222;9450;Tidak Ada;1;1
222;9451;Tidak Ada;1;1
222;9452;Tidak Ada;1;1
222;9453;Tidak Ada;1;1
141;5972;Tidak Ada;1;2
141;5973;Tidak Ada;1;2
222;9454;Tidak Ada;1;1
222;9455;Tidak Ada;1;1
141;5974;Tidak Ada;1;2
141;5975;Tidak Ada;1;2
141;5976;Tidak Ada;1;2
141;5977;Tidak Ada;1;2
141;5978;Tidak Ada;1;2
141;5979;Tidak Ada;1;2
141;5980;Tidak Ada;1;2
141;5981;Tidak Ada;1;2
141;5982;Tidak Ada;1;2
222;9456;Tidak Ada;1;1
222;9457;Tidak Ada;1;1
222;9458;Tidak Ada;1;1
222;9459;Tidak Ada;1;1
222;9460;Tidak Ada;1;1
141;5983;Tidak Ada;1;2
222;9461;Tidak Ada;1;1
222;9462;Tidak Ada;1;1
222;9463;Tidak Ada;1;1
222;9464;Tidak Ada;1;1
222;9465;Tidak Ada;1;1
222;9466;Tidak Ada;1;1
222;9467;Tidak Ada;1;1
222;9468;Tidak Ada;1;1
222;9469;Tidak Ada;1;1
141;5984;Tidak Ada;1;2
141;5985;Tidak Ada;1;2
117;4757;Tidak Ada;1;2
117;4758;Tidak Ada;1;2
117;4759;Tidak Ada;1;2
117;4760;Tidak Ada;1;2
117;4761;Tidak Ada;1;2
117;4762;Tidak Ada;1;2
117;4763;Tidak Ada;1;2
117;4764;Tidak Ada;1;2
117;4765;Tidak Ada;1;2
117;4766;Tidak Ada;1;2
117;4767;Tidak Ada;1;2
117;4768;Tidak Ada;1;2
117;4769;Tidak Ada;1;2
117;4770;Tidak Ada;1;2
117;4771;Tidak Ada;1;2
117;4772;Tidak Ada;1;2
5926;248912;Tidak Ada;1;2
117;4773;Tidak Ada;1;2
5926;248913;Tidak Ada;1;2
5926;248914;Tidak Ada;1;2
117;4774;Tidak Ada;1;2
5926;248915;Tidak Ada;1;2
5926;248916;Tidak Ada;1;2
5926;248918;Tidak Ada;1;2
117;4775;Tidak Ada;1;2
5926;248920;Tidak Ada;1;2
5926;248921;Tidak Ada;1;2
117;4776;Tidak Ada;1;2
5926;248922;Tidak Ada;1;2
5926;248923;Tidak Ada;1;2
117;4777;Tidak Ada;1;2
5926;248926;Tidak Ada;1;2
5926;248928;Tidak Ada;1;2
117;4778;Tidak Ada;1;2
5926;248929;Tidak Ada;1;2
117;4779;Tidak Ada;1;2
117;4780;Tidak Ada;1;2
123;5209;Tidak Ada;1;2
123;5210;Tidak Ada;1;2
5816;244358;Tidak Ada;1;2
5816;244360;Tidak Ada;1;2
5816;244361;The Independent;1;2
5816;244361;Tidak Ada;1;2
5816;244362;Tidak Ada;1;2
123;5211;Tidak Ada;1;2
5816;244363;Tidak Ada;1;2
5816;244364;Tidak Ada;1;2
5816;244365;Tidak Ada;1;2
5816;244366;Tidak Ada;1;2
5816;244366;Tidak Ada;1;2
123;5212;Tidak Ada;1;2
4;138;Tidak Ada;1;2
5816;244367;Tidak Ada;1;2
5816;244368;Tidak Ada;1;2
5816;244338;Tidak Ada;1;2
4;139;Tidak Ada;1;2
123;5213;Tidak Ada;1;2
5816;244339;Tidak Ada;1;2
5816;244340;Tidak Ada;1;2
123;5214;Tidak Ada;1;2
5816;244341;Tidak Ada;1;2
4;140;Tidak Ada;1;2
5816;244342;Tidak Ada;1;2
5919;248636;Tidak Ada;1;2
123;5215;Tidak Ada;1;2
4;141;Tidak Ada;1;2
5919;248637;Tidak Ada;1;2
5816;244343;Tidak Ada;1;2
5919;248638;Tidak Ada;1;2
5816;244344;Tidak Ada;1;2
123;5216;Tidak Ada;1;2
5816;244345;Tidak Ada;1;2
5816;244346;Tidak Ada;1;2
123;5217;Tidak Ada;1;2
5816;244347;Tidak Ada;1;2
123;5218;Tidak Ada;1;2
5816;244348;Tidak Ada;1;2
123;5219;Tidak Ada;1;2
5816;244349;Associated Professional Sleep Societies;1;2
123;5220;Tidak Ada;1;2
5816;244350;Tidak Ada;1;2
4;142;Tidak Ada;1;2
5816;244351;Tidak Ada;1;2
5816;244352;Tidak Ada;1;2
123;5221;Tidak Ada;1;2
5816;244353;Tidak Ada;1;2
5816;244354;Tidak Ada;1;2
123;5222;Tidak Ada;1;2
123;5223;Tidak Ada;1;2
5816;244355;Tidak Ada;1;2
5816;244356;Tidak Ada;1;2
5816;244357;Tidak Ada;1;2
123;5224;Tidak Ada;1;2
123;5225;Gerakan Aceh Merdeka \(GAM\);1;2
123;5225;aparat keamanan negara;1;2
123;5226;Tidak Ada;1;2
123;5227;Tidak Ada;1;2
123;5228;Tidak Ada;1;2
123;5229;Tidak Ada;1;2
123;5230;Tidak Ada;1;2
123;5231;Tidak Ada;1;2
123;5232;Tidak Ada;1;2
123;5233;Tidak Ada;1;2
123;5234;Tidak Ada;1;2
123;5235;Tidak Ada;1;2
123;5236;Tidak Ada;1;2
123;5237;Tidak Ada;1;2
123;5238;Tidak Ada;1;2
141;5986;Tidak Ada;1;2
123;5239;Tidak Ada;1;2
5952;249851;Tidak Ada;1;2
5953;249904;Tidak Ada;1;2
5854;246119;Tidak Ada;1;2
5854;246120;Tidak Ada;1;2
5854;246121;Tidak Ada;1;2
5854;246122;Tidak Ada;1;2
45;2100;Tidak Ada;1;2
5854;246123;Tidak Ada;1;2
5854;246124;Tidak Ada;1;2
45;2101;Tidak Ada;1;2
5854;246125;Tidak Ada;1;2
5854;246126;Tidak Ada;1;2
45;2102;Tidak Ada;1;2
5854;246127;Tidak Ada;1;2
5854;246128;Tidak Ada;1;2
5854;246129;Tidak Ada;1;2
5854;246130;Tidak Ada;1;2
45;2103;Tidak Ada;1;2
5854;246131;Tidak Ada;1;2
45;2104;Tidak Ada;1;2
5854;246132;Tidak Ada;1;2
45;2105;Tidak Ada;1;2
5854;246133;Tidak Ada;1;2
5854;246134;Tidak Ada;1;2
5854;246135;Tidak Ada;1;2
45;2106;Tidak Ada;1;2
45;2107;Tidak Ada;1;2
5854;246136;Tidak Ada;1;2
5854;246137;Tidak Ada;1;2
5854;246138;Tidak Ada;1;2
5854;246139;Tidak Ada;1;2
5854;246140;Tidak Ada;1;2
5955;250031;Tidak Ada;1;2
5854;246141;Tidak Ada;1;2
45;2108;Tidak Ada;1;2
5854;246142;Tidak Ada;1;2
5955;250032;Tidak Ada;1;2
5854;246143;Tidak Ada;1;2
45;2109;Tidak Ada;1;2
5854;246144;Tidak Ada;1;2
5955;250033;Tidak Ada;1;2
5854;246145;Tidak Ada;1;2
5955;250034;Tidak Ada;1;2
5854;246146;Tidak Ada;1;2
5961;250257;Tidak Ada;1;2
5961;250258;Tidak Ada;1;2
5854;246147;Tidak Ada;1;2
5854;246148;Tidak Ada;1;2
45;2110;Tidak Ada;1;2
5961;250259;Tidak Ada;1;2
5854;246149;Tidak Ada;1;2
5854;246150;Tidak Ada;1;2
5961;250260;Tidak Ada;1;2
5854;246151;Tidak Ada;1;2
5961;250261;Tidak Ada;1;2
5961;250264;Tidak Ada;1;2
5854;246152;Tidak Ada;1;2
5854;246153;Tidak Ada;1;2
5961;250265;Tidak Ada;1;2
5854;246154;Tidak Ada;1;2
5854;246155;Tidak Ada;1;2
5961;250227;Tidak Ada;1;2
5854;246156;Tidak Ada;1;2
5961;250228;Tidak Ada;1;2
5961;250229;Tidak Ada;1;2
5854;246157;Tidak Ada;1;2
5854;246158;Tidak Ada;1;2
5961;250230;Tidak Ada;1;2
5854;246159;Tidak Ada;1;2
5961;250231;Tidak Ada;1;2
5961;250232;Asian Surfing Championship;1;2
5854;246160;Tidak Ada;1;2
5854;246161;Tidak Ada;1;2
5961;250233;Pengembangan Pemasaran I Regional I Kementerian Pa;1;2
5961;250234;Tidak Ada;1;2
5854;246162;Tidak Ada;1;2
5854;246163;Tidak Ada;1;2
5854;246164;Tidak Ada;1;2
5854;246165;Tidak Ada;1;2
5961;250237;Tidak Ada;1;2
5854;246166;Tidak Ada;1;2
5854;246167;Tidak Ada;1;2
5854;246168;Tidak Ada;1;2
5854;246169;Tidak Ada;1;2
5854;246170;Tidak Ada;1;2
5854;246171;Tidak Ada;1;2
5961;250238;Tidak Ada;1;2
5961;250239;Tidak Ada;1;2
123;5240;Tidak Ada;1;2
123;5241;Tidak Ada;1;2
123;5242;Tidak Ada;1;2
123;5243;Tidak Ada;1;2
123;5244;Tidak Ada;1;2
123;5245;Tidak Ada;1;2
123;5246;Tidak Ada;1;2
123;5247;Tidak Ada;1;2
123;5248;Tidak Ada;1;2
123;5249;Tidak Ada;1;2
123;5250;Tidak Ada;1;2
123;5251;Tidak Ada;1;2
123;5252;Tidak Ada;1;2
123;5253;Tidak Ada;1;2
123;5254;Tidak Ada;1;2
123;5255;Tidak Ada;1;2
123;5256;Tidak Ada;1;2
123;5257;Tidak Ada;1;2
123;5258;Tidak Ada;1;2
123;5259;Tidak Ada;1;2
123;5260;Tidak Ada;1;2
123;5261;Tidak Ada;1;2
123;5262;Tidak Ada;1;2
136;5720;AMI Awards;1;2
136;5720;Anugerah Musik Indonesia \(AMI Awards\);1;2
136;5721;AMI Awards;1;2
136;5722;Tidak Ada;1;2
136;5723;Tidak Ada;1;2
136;5723;Tidak Ada;1;2
136;5724;Tidak Ada;1;2
136;5725;Tidak Ada;1;2
136;5726;Tidak Ada;1;2
136;5727;Tidak Ada;1;2
136;5728;Tidak Ada;1;2
136;5729;Tidak Ada;1;2
136;5730;Tidak Ada;1;2
136;5731;Tidak Ada;1;2
136;5732;Tidak Ada;1;2
136;5733;Tidak Ada;1;2
5813;244251;pop-up store;1;2
5813;244254;Tidak Ada;1;2
5813;244255;masyarakat;1;2
5813;244256;Tidak Ada;1;2
5813;244257;Tidak Ada;1;2
5813;244260;Tidak Ada;1;2
5813;244219;Tidak Ada;1;2
5813;244220;Tidak Ada;1;2
5813;244221;Inasgoc;1;2
5813;244224;Tidak Ada;1;2
5813;244225;Tidak Ada;1;2
5813;244226;Inasgoc;1;2
4;143;Tidak Ada;1;2
5813;244228;Tidak Ada;1;1
5813;244229;Tidak Ada;1;1
5813;244230;Tidak Ada;1;1
5813;244232;Tidak Ada;1;1
5813;244234;Tidak Ada;1;1
5813;244235;Tidak Ada;1;1
5813;244236;Tidak Ada;1;1
5813;244237;Tidak Ada;1;1
5813;244239;Tidak Ada;1;1
5813;244239;Tidak Ada;1;1
5813;244242;Tidak Ada;1;1
5813;244243;Tidak Ada;1;1
5813;244244;Tidak Ada;1;1
5813;244249;Tidak Ada;1;1
5813;244250;Tidak Ada;1;1
5848;245921;Tidak Ada;1;1
5848;245922;Tidak Ada;1;2
5848;245923;Tidak Ada;1;1
5848;245926;American Psychological Association;1;1
5848;245899;Tidak Ada;1;1
5848;245900;Tidak Ada;1;1
5848;245901;Tidak Ada;1;1
5848;245902;Tidak Ada;1;1
5848;245903;Tidak Ada;1;2
5848;245904;Peneliti;1;2
222;9470;Tidak Ada;1;1
222;9471;Tidak Ada;1;1
222;9472;Dinas Pariwisata dan Kebudayaan Banjarnegara;1;1
222;9473;Tidak Ada;1;1
222;9474;Tidak Ada;1;1
222;9475;Tidak Ada;1;1
222;9476;Tidak Ada;1;1
222;9477;Tidak Ada;1;1
222;9478;Tidak Ada;1;1
222;9479;Tidak Ada;1;1
222;9480;Tidak Ada;1;1
222;9481;Tidak Ada;1;1
222;9482;Tidak Ada;1;1
222;9483;Tidak Ada;1;1
222;9484;Tidak Ada;1;1
222;9485;Tidak Ada;1;1
222;9486;Tidak Ada;1;2
222;9487;Tidak Ada;1;2
255;11065;Tidak Ada;1;2
255;11067;Tidak Ada;1;2
255;11068;Tidak Ada;1;2
255;11069;Tidak Ada;1;2
255;11070;Tidak Ada;1;2
255;11071;Tidak Ada;1;2
255;11072;Tidak Ada;1;2
255;11073;Tidak Ada;1;2
255;11020;Tidak Ada;1;2
255;11021;Tidak Ada;1;2
255;11023;Tidak Ada;1;2
255;11024;Tidak Ada;1;2
255;11025;Tidak Ada;1;2
255;11026;KPK;1;2
255;11027;Tidak Ada;1;2
255;11028;Tidak Ada;1;2
255;11029;Tidak Ada;1;2
255;11030;Tidak Ada;1;2
255;11031;Tidak Ada;1;2
255;11032;Tidak Ada;1;2
255;11033;Tidak Ada;1;2
255;11036;Tidak Ada;1;2
255;11037;Tidak Ada;1;2
255;11038;Tidak Ada;1;2
255;11039;Tidak Ada;1;2
255;11041;Tidak Ada;1;2
255;11042;Tidak Ada;1;2
255;11044;Tidak Ada;1;2
255;11045;Tidak Ada;1;2
255;11046;Tidak Ada;1;2
255;11047;KPK;1;2
255;11047;DPR;1;2
255;11048;Tidak Ada;1;2
255;11050;Tidak Ada;1;2
